717.349	-115.242	-9973.57	17 0	147.562	374.835	1	440.574	367.094	2	693.953	346.51	3	1062.52	317.743	4	1862.45	262.001	5	-6957.74	880.724	6	-899.022	470.951	7	-200.292	433.585	8	85.91	425.87	9	288.703	406.549	10	537.641	411.362	11	992.251	446.678	12	-3041.93	140.609	13	-94.675	340.77	14	208.974	350.994	15	604.911	321.205	16	1106.19	406.914	
-465.537	-559.485	-9973.48	17 0	234	407.141	1	535.258	397.615	2	824.852	379.84	3	1308.32	358.794	4	2729.33	315.852	5	-2669.66	454.051	6	-630.239	406.847	7	-106.021	399.556	8	150.14	400.22	9	349.933	383.266	10	625.547	385.613	11	1249.02	409.937	12	-1447.72	326.523	13	-23.7264	364.091	14	251.379	365.887	15	710.773	338.496	16	1705.86	467.407	
570.341	-552.77	-9968.41	17 0	158.391	406.811	1	452.689	398.579	2	710.057	381.903	3	1089.92	363.348	4	1941.54	336.491	5	-5859.59	536.957	6	-860.772	414.688	7	-188.444	403.047	8	93.7738	401.933	9	295.95	384.33	10	547.65	386.278	11	1017.11	407.811	12	-2673.12	294.487	13	-84.6912	362.929	14	214.596	366.454	15	615.808	342.73	16	1168.9	449.714	
306.273	-757.738	-9966.55	17 0	177.739	421.729	1	473.539	413.283	2	738.13	398.529	3	1140.01	385.031	4	2096.53	372.478	5	-4540.71	405.116	6	-794.787	388.79	7	-166.714	388.59	8	108.18	390.6	9	309.374	373.733	10	566.295	374.162	11	1066.89	388.79	12	-2212.91	356.836	13	-68.0705	373.103	14	224.122	373.51	15	637.182	352.474	16	1276.78	475.657	
633.846	-541.272	-9965.2	17 0	153.721	405.993	1	447.8	397.843	2	703.565	381.122	3	1078.5	362.42	4	1907.8	335.418	5	-6294.01	555.392	6	-877.869	416.62	7	-193.892	404.023	8	90.24	402.63	9	292.707	384.946	10	543.243	386.943	11	1005.64	408.694	12	-2807.59	287.627	13	-88.7637	362.307	14	212.33	366.101	15	610.788	342.401	16	1147.33	447.94	
154.33	-932.61	-9955.22	17 0	188.844	434.51	1	485.835	426.149	2	754.963	413.331	3	1170.72	404.853	4	2197.82	407.833	5	-4011.77	327.442	6	-759.904	368.452	7	-154.724	376.729	8	116.32	381.07	9	317.103	364.655	10	577.301	363.556	11	1097.44	371.337	12	-2005.47	397.724	13	-58.7822	381.524	14	229.631	379.603	15	649.958	361.449	16	1353.05	500.262	
950.188	-263.375	-9951.27	17 0	130.34	385.726	1	423.277	378.36	2	671.432	359.61	3	1023.61	335.395	4	1754.18	294.2	5	-9874.66	930.798	6	-968.86	456.12	7	-221.447	424.476	8	72.6	418.18	9	276.741	399.117	10	521.863	402.615	11	952.559	431.826	12	-3745.37	152.106	13	-110.027	347.793	14	200.794	356.487	15	587.1	330.01	16	1045.42	420.618	
351.392	-922.971	-9951.11	17 0	174.42	433.88	1	470.335	425.527	2	733.797	412.533	3	1131.74	403.547	4	2069.53	404.995	5	-4729.9	323.293	6	-806.628	369.461	7	-170.817	377.603	8	105.53	381.75	9	306.921	365.337	10	562.951	364.475	11	1057.19	373.085	12	-2271.22	398.582	13	-70.6859	381.17	14	222.646	379.42	15	633.019	361.271	16	1265.95	493.284	
-56.4381	-1001.99	-9949.51	17 0	204.243	439.554	1	502.794	431.297	2	778.52	419.41	3	1215.17	413.398	4	2354.62	424.551	5	-3441.4	308.537	6	-713.653	360.91	7	-138.13	371.94	8	127.7	377.17	9	328.03	360.855	10	593.084	358.926	11	1143.66	363.187	12	-1774.02	409.18	13	-46.3841	384.713	14	237.145	381.915	15	668.916	364.94	16	1466.57	517.057	
549.268	891.859	-9944.99	17 0	159.618	300.827	1	451.067	292.857	2	707.674	261.736	3	1088.63	206.008	4	1940.98	69.6731	5	-5717.52	1406.7	6	-849.273	591.604	7	-183.938	501.858	8	95.9908	480.811	9	297.76	458.11	10	549.402	470.627	11	1025.47	542.827	12	-2744.56	-146.844	13	-85.1942	290.201	14	213.943	314.372	15	619.672	266.848	16	1121.22	311.117	
1043.69	-178.017	-9943.79	17 0	123.374	379.479	1	416.089	372.45	2	662.157	353.179	3	1008.15	327.495	4	1713.14	282.735	5	-11837.2	1140.01	6	-998.247	469.267	7	-229.901	430.956	8	67.3	423.01	9	272.026	403.447	10	515.68	407.307	11	937.803	438.502	12	-4145.3	93.0956	13	-116.58	343.176	14	197.353	353.52	15	580.372	326.35	16	1018.97	413.305	
569.194	-931.485	-9940.24	17 0	158.417	434.626	1	453.477	426.287	2	711.163	413.308	3	1091.11	404.31	4	1944.23	405.818	5	-5867.21	304.672	6	-862.527	368.256	7	-189.215	377.262	8	93.461	381.448	9	295.72	365.09	10	547.524	364.325	11	1015.82	373.081	12	-2645.79	405.497	13	-84.2614	381.738	14	214.933	379.914	15	615.198	362.084	16	1183.92	488.704	
-820.798	723.649	-9939.95	17 0	260.115	313.448	1	562.854	297.99	2	865.8	259.3	3	1399.15	183.362	4	3173.16	-86.6055	5	-2199.46	765.283	6	-561.221	529.735	7	-76.9953	478.429	8	170.87	467.88	9	370.398	450.319	10	656.822	468.749	11	1367.77	570.689	12	-1246.77	132.603	13	-5.00033	305.937	14	263.606	319.254	15	756.48	254.744	16	1890.45	254.617	
-963.167	-532.194	-9939.27	17 0	270.363	405.226	1	577.63	394.913	2	887.836	376.031	3	1442.75	352.074	4	3403.06	288.99	5	-2072.8	445.285	6	-543.601	406.607	7	-70.0257	399.778	8	176.64	400.91	9	376.88	384.225	10	667.986	387.107	11	1403.77	414.953	12	-1156.54	330.019	13	2.71717	363.326	14	269.229	364.595	15	767.901	334.141	16	2234.5	479.004	
-739.873	-832.601	-9937.77	17 0	254.099	427.146	1	559.05	418.336	2	859.802	404.398	3	1380.47	393.403	4	3065.71	386.427	5	-2311.4	373.654	6	-582.037	378.363	7	-86.5178	381.733	8	164.47	385.4	9	364.485	368.763	10	648.31	367.953	11	1327.6	378.045	12	-1269.65	373.649	13	-8.79181	376.71	14	261.368	375.463	15	740.065	353.871	16	1996.51	526.506	
726.99	846.606	-9937.54	17 0	146.482	304.075	1	437.533	297.079	2	689.772	267.497	3	1057.08	215.437	4	1848.88	93.1585	5	-7062.5	1602.17	6	-898.398	593.596	7	-199.559	500.597	8	85.8901	478.857	9	288.56	455.68	10	536.977	466.977	11	992.845	534.075	12	-3174.47	-203.792	13	-96.7958	291.358	14	207.567	316.171	15	605.242	271.604	16	1070.65	320.726	
-912.531	-644.212	-9937.42	17 0	266.681	413.4	1	573.483	403.667	2	881.514	386.681	3	1428.31	367.735	4	3320.36	326.843	5	-2123.58	419.558	6	-552.28	396.154	7	-73.8259	393.024	8	173.83	395.09	9	374.018	378.405	10	663.419	379.844	11	1385.32	400.721	12	-1180.19	345.844	13	0.14875	368.297	14	267.463	368.635	15	761.199	341.528	16	2182.43	499.852	
-112.692	-1112.71	-9937.26	17 0	208.363	447.7	1	507.575	439.658	2	785.234	429.191	3	1227.83	426.85	4	2401.18	450.458	5	-3314.97	270.95	6	-702.247	348.914	7	-133.974	364.674	8	130.63	371.2	9	330.899	355.066	10	597.338	352.018	11	1156.19	351.269	12	-1717.03	430.276	13	-43.0658	389.91	14	239.219	385.82	15	673.922	371.048	16	1507.21	535.031	
625.53	-929.736	-9937.02	17 0	154.266	434.533	1	449.146	426.198	2	705.412	413.183	3	1080.97	404.082	4	1914.22	405.313	5	-6250.69	300.927	6	-877.751	368.41	7	-194.068	377.438	8	90.32	381.58	9	292.836	365.224	10	543.607	364.511	11	1005.63	373.432	12	-2761.55	406.457	13	-87.8558	381.695	14	212.932	379.904	15	610.746	362.09	16	1164.45	487.226	
-17.0336	-1146.38	-9934.06	17 0	201.375	450.207	1	499.936	442.168	2	774.523	431.994	3	1207.13	430.364	4	2324.79	455.918	5	-3538.85	251.321	6	-722.757	344.833	7	-141.535	362.512	8	125.42	369.47	9	325.866	353.455	10	590.012	350.248	11	1133.94	348.665	12	-1808.5	440.032	13	-48.55	391.611	14	235.853	387.085	15	664.901	372.925	16	1453.97	534.786	
-827.124	832.197	-9930.93	17 0	260.642	305.434	1	563.244	289.461	2	866.409	248.943	3	1400.89	168.178	4	3183.2	-121.913	5	-2190.36	791.644	6	-559.533	540.262	7	-76.2234	485.238	8	171.4	473.74	9	370.895	456.114	10	657.554	475.97	11	1371.2	584.91	12	-1244.39	115.816	13	-4.65662	300.917	14	263.817	315.233	15	757.858	247.428	16	1884.86	236.565	
501.92	-1089.28	-9927.82	17 0	163.331	446.234	1	458.945	437.878	2	718.483	426.502	3	1103.79	421.655	4	1982.08	435.622	5	-5471.16	218.833	6	-845.672	349.14	7	-183.85	366.468	8	97.0315	372.861	9	299.04	356.98	10	552.138	355	11	1027.57	358.193	12	-2509.67	447.699	13	-79.8826	389.491	14	217.433	385.469	15	620.278	370.087	16	1214.59	507.413	
556.76	-1064.53	-9927.58	17 0	159.298	444.441	1	454.667	436.068	2	712.768	424.398	3	1093.68	418.789	4	1951.61	430.399	5	-5794.91	224.682	6	-859.985	351.926	7	-188.471	368.171	8	94.01	374.23	9	296.246	358.296	10	548.306	356.562	11	1017.53	360.804	12	-2613.24	443.494	13	-83.3601	388.336	14	215.471	384.638	15	615.927	368.861	16	1193.57	503.111	
-866.675	-833.867	-9927.41	17 0	263.39	427.275	1	569.981	418.422	2	876.179	404.512	3	1415.87	393.655	4	3250.46	386.849	5	-2171.89	373.475	6	-560.532	378.01	7	-77.4488	381.406	8	171.2	385.16	9	371.384	368.52	10	659.29	367.592	11	1368.45	377.256	12	-1200.73	373.8	13	-2.12822	376.791	14	265.927	375.444	15	754.924	353.621	16	2151.96	536.07	
-1051.17	-604.432	-9926.21	17 0	276.851	410.532	1	585.552	400.453	2	899.918	382.662	3	1469.55	361.583	4	3561.21	308.955	5	-1991.27	426.356	6	-529.757	399.3	7	-64.0135	395.092	8	181.22	396.97	9	381.68	380.335	10	675.865	382.296	11	1434.74	405.958	12	-1113.44	341.435	13	7.27941	366.63	14	272.456	367.133	15	778.696	338.299	16	2384.38	499.411	
1213.79	-139.96	-9925.08	17 0	110.641	376.709	1	403.325	370.153	2	645.878	350.952	3	981.21	325.243	4	1643.69	281.341	5	-18447.4	1624.08	6	-1055.62	478.207	7	-245.897	434.604	8	57.4768	425.401	9	263.39	405.4	10	504.564	409.19	11	911.686	440.431	12	-5094.54	13.9389	13	-128.644	340.753	14	191.185	352.308	15	568.322	325.497	16	977.462	410.479	
-1172.88	-391.998	-9923.24	17 0	285.76	395.037	1	595.873	383.653	2	915.916	361.962	3	1507.05	330.412	4	3802.81	226.357	5	-1884.49	470.645	6	-509.988	418.384	7	-55.1305	407.663	8	187.92	407.94	9	388.615	391.411	10	687.214	396.333	11	1483.1	434.713	12	-1061.45	313.69	13	13.3924	357.345	14	276.778	359.433	15	795.671	323.552	16	2556.63	455.456	
1245.76	178.994	-9920.49	17 0	108.143	353.197	1	400.227	347.458	2	641.869	325.913	3	975.126	293.894	4	1628.82	233.09	5	-20682.2	2443.85	6	-1065.78	524.087	7	-248.466	457.805	8	55.748	443.138	9	261.87	421.5	10	502.482	426.879	11	907.452	466.62	12	-5421.35	-189.636	13	-131.541	323.712	14	189.644	340.866	15	566.306	310.375	16	962.213	385.241	
1292.62	149.556	-9914.98	17 0	104.626	355.361	1	396.822	349.706	2	637.584	328.53	3	968.084	297.408	4	1611.2	239.33	5	-24932.2	2787.05	6	-1082.81	521.486	7	-253.059	456.034	8	52.99	441.61	9	259.476	420.016	10	499.463	425.125	11	900.457	463.657	12	-5789.79	-207.699	13	-134.895	325.089	14	187.981	341.965	15	563.04	312.134	16	952.787	387.933	
-1039.51	-802.971	-9913.36	17 0	276.075	425.073	1	585.039	415.999	2	899.072	401.583	3	1466.81	389.471	4	3542.62	376.544	5	-2003.18	380.75	6	-532.283	380.611	7	-65.2166	382.956	8	180.39	386.54	9	380.903	369.894	10	674.705	369.222	11	1428.83	380.28	12	-1116.07	369.41	13	6.78816	375.457	14	272.151	374.256	15	776.366	351.174	16	2405.9	544.461	
-973.542	-899.857	-9911.73	17 0	271.271	432.161	1	579.489	423.581	2	890.565	410.776	3	1447.35	402.896	4	3426.34	408.531	5	-2065.38	357.903	6	-543.186	371.512	7	-70.0193	377.127	8	176.8	381.53	9	377.206	364.89	10	668.728	363.012	11	1404.49	368.296	12	-1145.96	383.294	13	3.45733	379.765	14	269.827	377.758	15	767.698	357.541	16	2318.05	560.244	
-1066.46	-790.242	-9911.52	17 0	278.053	424.151	1	587.392	414.999	2	902.687	400.363	3	1475.03	387.68	4	3593.06	372.053	5	-1978.79	383.603	6	-527.968	381.749	7	-63.3132	383.678	8	181.83	387.17	9	382.403	370.526	10	677.16	370.003	11	1438.82	381.803	12	-1103.79	367.663	13	8.15965	374.901	14	273.12	373.788	15	779.862	350.268	16	2449.83	544.077	
658.162	-1185.73	-9907.62	17 0	151.77	453.504	1	447.072	445.024	2	702.709	434.416	3	1075.73	431.561	4	1898.34	451.179	5	-6512.11	123.411	6	-888.329	336.246	7	-197.545	359.843	8	88.21	367.68	9	290.94	352.198	10	541.172	349.745	11	998.741	350.398	12	-2815.04	486.265	13	-89.7386	394.546	14	211.957	389.054	15	607.697	375.067	16	1162.93	512.89	
788.749	-1121.89	-9905.51	17 0	142.123	448.882	1	436.994	440.367	2	689.447	429.026	3	1052.83	424.272	4	1832.99	438.146	5	-7710.65	128.639	6	-925.164	343.462	7	-208.89	364.232	8	80.9401	371.198	9	284.32	355.57	10	532.275	353.725	11	976.377	356.959	12	-3138.87	476.878	13	-98.2957	391.561	14	207.27	386.908	15	597.807	371.921	16	1118.43	502.656	
-1200.19	-675.456	-9904.71	17 0	287.865	415.789	1	599.037	405.927	2	920.738	389.226	3	1516.97	371.057	4	3866.39	328.582	5	-1864.38	408.143	6	-506.824	392.033	7	-53.8397	390.361	8	189.03	393	9	389.924	376.403	10	689.567	377.385	11	1491.15	396.652	12	-1046.33	352.466	13	14.8871	369.892	14	277.917	369.605	15	797.974	342.222	16	2682.69	528.336	
833.926	-1101.05	-9904.15	17 0	138.778	447.377	1	433.528	438.86	2	684.917	427.291	3	1045.09	421.944	4	1811.4	434.065	5	-8230.79	129.787	6	-938.383	345.879	7	-212.876	365.681	8	78.41	372.35	9	282.033	356.668	10	529.23	355.012	11	968.85	359.051	12	-3267.23	473.613	13	-101.301	390.578	14	205.647	386.212	15	594.449	370.919	16	1103.96	499.446	
1165.18	-748.224	-9903.66	17 0	114.213	421.541	1	408.071	413.604	2	652.064	399.018	3	990.445	385.672	4	1666.3	375.462	5	-15982.6	471.598	6	-1042.15	392.786	7	-242.558	390.89	8	59.83	391.85	9	265.479	374.742	10	507.515	375.352	11	917.416	390.083	12	-4655.38	341.93	13	-124.329	372.726	14	193.532	373.986	15	571.052	354.365	16	1004.42	461.303	
623.465	-1247.41	-9902.29	17 0	154.31	458.06	1	449.836	449.576	2	706.376	439.602	3	1082.04	438.389	4	1916.65	462.944	5	-6254.93	92.7499	6	-879.151	328.785	7	-194.687	355.606	8	90.08	364.31	9	292.661	349.008	10	543.527	346.07	11	1004.65	344.529	12	-2736.22	501.879	13	-87.4628	397.57	14	213.231	391.222	15	610.282	378.188	16	1177.14	520.523	
420.9	-1348.25	-9899.75	17 0	169.226	465.403	1	465.689	457.124	2	727.569	448.497	3	1119.52	450.755	4	2029.92	486.529	5	-5060.47	91.4898	6	-826.345	318.329	7	-177.639	348.874	8	101.23	358.78	9	302.983	343.603	10	557.698	339.535	11	1041.74	333.246	12	-2358.36	511.866	13	-74.6301	402.143	14	220.484	394.636	15	626.327	383.488	16	1257.23	539.567	
1114.63	-887.748	-9897.95	17 0	117.942	431.827	1	412.062	423.59	2	657.183	410.091	3	998.693	399.656	4	1687.33	397.43	5	-14011.7	261.674	6	-1025.9	373.424	7	-238.128	380.858	8	62.6084	384.148	9	267.93	367.67	10	510.726	367.508	11	924.662	378.371	12	-4362.38	407.914	13	-120.625	379.971	14	195.46	378.907	15	574.406	360.921	16	1020.55	474.102	
-309.634	1398.44	-9896.89	17 0	222.832	263.262	1	518.542	248.901	2	800.886	204.624	3	1265.86	115.356	4	2560.22	-162.764	5	-2885.97	1092.34	6	-650.564	615.343	7	-113.034	527.013	8	144.22	506.39	9	343.424	485.809	10	614.601	508.587	11	1220.93	628.787	12	-1609.83	-55.1675	13	-33.3625	270.582	14	244.711	294.605	15	701.305	221.901	16	1452.63	209.033	
-1048.21	-990.203	-9895.49	17 0	276.821	438.847	1	586.334	430.711	2	901.001	419.478	3	1470.38	415.832	4	3562.49	440.312	5	-1996.19	337.538	6	-531.477	362.886	7	-64.951	371.442	8	180.67	376.66	9	381.28	359.995	10	675.433	356.823	11	1430.58	355.999	12	-1109.21	395.773	13	7.35298	383.795	14	272.591	380.968	15	776.729	363.217	16	2462.03	590.644	
1151.93	-881.49	-9894.24	17 0	115.148	431.4	1	409.266	423.18	2	653.619	409.627	3	992.8	399.042	4	1672.14	396.435	5	-15442	259.098	6	-1038.54	374.263	7	-241.64	381.343	8	60.46	384.51	9	266.039	368.005	10	508.295	367.896	11	918.984	378.965	12	-4557.73	406.669	13	-123.25	379.679	14	194.117	378.725	15	571.791	360.696	16	1011.09	472.99	
1196.25	-831.355	-9893.32	17 0	111.844	427.725	1	405.885	419.623	2	649.311	405.681	3	985.778	394.048	4	1654.27	388.603	5	-17549.9	331.578	6	-1053.53	381.26	7	-245.732	384.986	8	57.9442	387.293	9	263.83	370.56	10	505.448	370.734	11	912.459	383.198	12	-4820.93	383.397	13	-126.44	377.092	14	192.485	376.985	15	568.771	358.401	16	999.037	468.038	
1173.31	-895.064	-9890.51	17 0	113.536	432.428	1	407.691	424.183	2	651.62	410.731	3	989.479	400.415	4	1663.61	398.572	5	-16405.6	228.644	6	-1046.02	372.356	7	-243.708	380.392	8	59.2074	383.772	9	264.94	367.33	10	506.895	367.158	11	915.698	377.875	12	-4674.24	414.365	13	-124.746	380.408	14	193.36	379.233	15	570.276	361.385	16	1006.2	473.848	
1239.96	-814.077	-9889.38	17 0	108.563	426.486	1	402.605	418.437	2	645.154	404.367	3	978.984	392.38	4	1637.11	386.017	5	-20287.4	358.787	6	-1068.87	383.744	7	-249.887	386.288	8	55.42	388.27	9	261.623	371.452	10	502.631	371.728	11	905.996	384.669	12	-5103.47	375.111	13	-129.58	376.213	14	190.898	376.417	15	565.771	357.682	16	988.249	466.003	
-1381.18	-544.283	-9889.19	17 0	301.219	406.251	1	615.17	395.399	2	946.144	376.071	3	1577.75	350.754	4	4315.31	267.612	5	-1725.75	432.813	6	-479.373	403.171	7	-41.2373	397.783	8	198.76	399.59	9	400.222	383.134	10	706.924	386.018	11	1568.65	415.161	12	-974.821	336.825	13	23.8848	364.293	14	284.481	364.795	15	823.953	332.344	16	3096.42	508.522	
934.264	-1156.32	-9888.89	17 0	131.279	451.591	1	426.01	442.945	2	675.166	431.755	3	1028.38	427.421	4	1765.51	442.338	5	-9686.89	30.8426	6	-969.406	337.886	7	-222.116	361.771	8	72.6438	369.343	9	276.86	353.93	10	522.445	352.057	11	952.102	354.801	12	-3579.59	504.37	13	-107.98	393.585	14	202.108	388.292	15	586.922	373.698	16	1076.35	502.279	
-1161.64	-941.576	-9887.57	17 0	285.163	435.326	1	596.316	426.947	2	916.415	414.969	3	1505.76	409.448	4	3788.03	426.301	5	-1897.42	349.842	6	-513.567	367.429	7	-56.9901	374.238	8	186.72	379.06	9	387.611	362.368	10	685.866	359.678	11	1473.7	361.154	12	-1059.27	388.418	13	13.0912	381.632	14	276.678	379.182	15	791.65	359.917	16	2671.53	594.393	
673.792	-1339.27	-9886.98	17 0	150.543	464.957	1	446.112	456.366	2	701.467	447.182	3	1073.26	448.031	4	1890.83	478.516	5	-6648.91	11.1607	6	-893.717	316.686	7	-199.318	349.201	8	87.15	359.3	9	289.992	344.349	10	539.971	340.867	11	995.299	336.639	12	-2839.63	535.217	13	-90.6317	402.3	14	211.505	394.555	15	606.171	382.808	16	1163.29	528.503	
1515.73	47.4986	-9884.35	17 0	87.752	362.879	1	380.595	357.63	2	617.355	337.816	3	935.382	309.951	4	1531.74	261.779	5	-824876	70597.2	6	-1169.42	514.065	7	-275.45	450.229	8	39.7344	436.417	9	248.09	414.89	10	485.282	418.999	11	868.471	453.152	12	-8529.59	-377.072	13	-151.375	329.719	14	179.984	345.828	15	547.937	318.48	16	909.67	397.15	
-921.178	-1219.34	-9882.54	17 0	267.619	455.713	1	575.813	448.612	2	884.898	441.006	3	1433.5	446.811	4	3344.55	510.204	5	-2117.92	279.859	6	-552.682	340.721	7	-74.2723	357.413	8	173.74	364.71	9	374.17	348.117	10	663.995	342.22	11	1384.23	328.649	12	-1166.35	430.221	13	0.983317	394.107	14	268.168	389.238	15	760.124	377.777	16	2299.65	627.439	
1308.17	800.402	-9881.7	17 0	102.953	307.026	1	393.887	303.081	2	633.698	277.104	3	962.737	233.069	4	1598.85	140.653	5	-27634.7	4891.5	6	-1087.59	616.555	7	-253.939	503.922	8	52.1046	478.24	9	258.69	453.14	10	498.165	461.465	11	898.653	517.528	12	-6236.01	-679.786	13	-137.602	289.668	14	186.459	318.238	15	562.085	280.721	16	933.169	338.525	
1117.5	-1074.5	-9879.1	17 0	117.62	445.707	1	412.114	437.1	2	657.298	425.072	3	998.58	418.557	4	1686.75	427.229	5	-14169.3	-10.1358	6	-1028.31	347.642	7	-238.908	367.524	8	62.23	373.87	9	267.608	358.212	10	510.399	357.027	11	923.537	362.708	12	-4347.88	494.067	13	-120.652	389.7	14	195.497	385.576	15	573.908	369.874	16	1024.75	490.616	
1215.1	-985.83	-9876.82	17 0	110.339	439.219	1	404.703	430.772	2	647.856	417.999	3	983.146	409.504	4	1647.37	412.703	5	-18712.8	34.0859	6	-1061.36	359.509	7	-247.955	373.898	8	56.6792	378.782	9	262.73	362.76	10	504.119	362.135	11	909.105	370.454	12	-4906.75	463.655	13	-127.627	385.218	14	191.928	382.522	15	567.238	365.769	16	998.364	481.027	
-92.7059	1571.12	-9875.37	17 0	206.841	250.135	1	500.362	237.117	2	775.085	192.705	3	1215.47	103.348	4	2365.37	-160.894	5	-3314.01	1253.39	6	-694.087	643.923	7	-129.545	541.329	8	132.46	516.9	9	331.925	494.822	10	597.414	517.617	11	1166.33	637.603	12	-1820.2	-140.152	13	-46.1576	260.177	14	236.657	288.241	15	679.476	215.989	16	1332.49	207.922	
1253.64	-954.919	-9875.05	17 0	107.454	436.963	1	401.791	428.583	2	644.165	415.562	3	977.15	406.401	4	1632.3	407.79	5	-21414.7	51.1678	6	-1074.87	363.749	7	-251.586	376.144	8	54.47	380.5	9	260.8	364.343	10	501.652	363.905	11	903.498	373.11	12	-5166.1	451.765	13	-130.416	383.644	14	190.518	381.462	15	564.63	364.367	16	988.463	477.75	
1175.16	-1058.25	-9874.16	17 0	113.298	444.565	1	407.781	435.968	2	651.778	423.771	3	989.481	416.816	4	1663.37	424.256	5	-16562.2	-48.3572	6	-1047.95	349.533	7	-244.335	368.682	8	58.9132	374.775	9	264.69	359.07	10	506.652	358.03	11	914.829	364.307	12	-4656.15	494.621	13	-124.723	388.953	14	193.416	385.062	15	569.895	369.158	16	1009.89	488.047	
214.195	-1601.54	-9868.6	17 0	184.394	484.215	1	482.407	476.401	2	750.298	471.014	3	1160.43	481.621	4	2161.14	544.984	5	-4224.69	21.2943	6	-777.203	290.73	7	-161.119	332.011	8	112.33	344.97	9	313.463	330.188	10	572.481	323.536	11	1081.68	305.973	12	-2052.94	555.032	13	-61.8388	414.039	14	227.982	403.544	15	643.168	397.251	16	1361.4	581.864	
